name,mass (g),year,lat,long
Grove Mountains 021568,9.34,2003,-72.938333,75.290278
Grove Mountains 022232,9.42,2003,-72.778611,75.315278
Grove Mountains 021588,9.58,2003,-72.961389,75.224722
Grove Mountains 022188,9.68,2003,-72.781111,75.292222
Grove Mountains 020284,9.73,2003,-72.983889,75.246389
Grove Mountains 022187,9.74,2003,-72.781111,75.292222
Frontier Mountain 03048,9.75,2003,-72.95258,160.46725
Grove Mountains 023165,9.75,2003,-72.7739,75.3394
Grove Mountains 022209,9.86,2003,-72.77833,75.32083
Frontier Mountain 03010,10.1,2003,-72.95131,160.51306
Lucerne Valley 029,10.1,2003,34.487,-116.956
Frontier Mountain 03028,10.17,2003,-72.95275,160.49833
Grove Mountains 022778,10.24,2003,-72.775,75.33
Grove Mountains 022457,10.38,2003,-72.77389,75.32694
Grove Mountains 022777,10.42,2003,-72.775,75.32972
Grove Mountains 021559,10.45,2003,-72.93528,75.32222
Grove Mountains 020053,10.5,2003,-73.01,75.22778
Frontier Mountain 03012,10.5,2003,-72.95169,160.51428
Grove Mountains 022287,11.07,2003,-72.77972,75.29278
Grove Mountains 022211,11.09,2003,-72.77833,75.32083
Grove Mountains 021726,11.24,2003,-72.79,75.28944
Grove Mountains 021944,11.44,2003,-72.77639,75.32222
Grove Mountains 020168,11.5,2003,-72.97806,75.26333
Grove Mountains 021511,11.5,2003,-72.93528,75.32
Frontier Mountain 03046,11.55,2003,-72.95217,160.5225
Grove Mountains 021586,11.59,2003,-72.96194,75.25556
Grove Mountains 020128,11.7,2003,-72.98139,75.26389
Miller Butte 03003,11.7,2003,-72.67,160.24272
Grove Mountains 022210,11.76,2003,-72.77833,75.32083
Frontier Mountain 03050,11.77,2003,-72.95222,160.46639
Grove Mountains 022284,11.92,2003,-72.77972,75.29278
Grove Mountains 022186,11.99,2003,-72.78111,75.29222
Dhofar 917,12,2003,19.30667,54.55167
Grove Mountains 022220,12.01,2003,-72.77833,75.32083
Grove Mountains 022212,12.07,2003,-72.77833,75.32083
Grove Mountains 020052,12.1,2003,-73.01722,75.25556
Dhofar 1486,12.2,2003,19.16813,54.67157
Grove Mountains 022291,12.24,2003,-72.77944,75.29528
Grove Mountains 020135,12.3,2003,-72.98,75.25889
Frontier Mountain 03041,12.31,2003,-72.95108,160.51425
Grove Mountains 022136,12.34,2003,-72.77889,75.31361
Grove Mountains 022151,12.54,2003,-72.77889,75.31361
Grove Mountains 021790,12.62,2003,-72.77472,75.33361
Frontier Mountain 03002,12.7,2003,-72.95292,160.49742
Grove Mountains 021643,12.81,2003,-72.77278,75.34556
Grove Mountains 021500,12.83,2003,-72.94917,75.2925
Grove Mountains 021480,12.9,2003,-72.93528,75.32472
LaPaz Icefield 031269,12.93,2003,-86.36667,-70
Grove Mountains 020072,13,2003,-72.99833,75.19583
Grove Mountains 022159,13.03,2003,-72.78167,75.30389
Grove Mountains 020574,13.11,2003,-72.98417,75.24694
Grove Mountains 022185,13.26,2003,-72.78111,75.29222
Grove Mountains 022317,13.41,2003,-72.77222,75.34
Grove Mountains 021566,13.48,2003,-72.93833,75.28972
Grove Mountains 021602,13.59,2003,-72.825,75.35667
Ramlat as Sahmah 218,13.59,2003,20.5569,55.84888
Grove Mountains 021564,13.69,2003,-72.93417,75.32222
Grove Mountains 020122,13.8,2003,-72.97722,75.26028
Grove Mountains 020106,13.9,2003,-72.98083,75.25611
Grove Mountains 022202,13.9,2003,-72.78083,75.30222
Grove Mountains 021649,13.9,2003,-72.77333,75.33333
Grove Mountains 022204,13.98,2003,-72.78083,75.30222
Grove Mountains 020239,14,2003,-72.98306,75.22917
Grove Mountains 021800,14.06,2003,-72.77333,75.33389
Grove Mountains 020057,14.1,2003,-72.99694,75.20611
Grove Mountains 022227,14.1,2003,-72.77833,75.32083
Grove Mountains 022237,14.11,2003,-72.77861,75.31528
Grove Mountains 022158,14.2,2003,-72.77889,75.31361
Grove Mountains 020570,14.24,2003,-72.98361,75.25111
Grove Mountains 022150,14.34,2003,-72.77889,75.31361
Grove Mountains 020240,14.4,2003,-72.98306,75.22917
Grove Mountains 021578,14.42,2003,-72.96278,75.23889
Grove Mountains 020121,14.5,2003,-72.97833,75.25889
Grove Mountains 022776,14.56,2003,-72.775,75.32944
Grove Mountains 022460,14.7,2003,-72.77389,75.32694
Grove Mountains 022143,14.71,2003,-72.77889,75.31361
Grove Mountains 022455,14.75,2003,-72.77333,75.32861
Grove Mountains 022230,14.76,2003,-72.77861,75.31528
Grove Mountains 022193,14.8,2003,-72.78139,75.30556
Grove Mountains 020231,14.9,2003,-72.9881,75.2167
Grove Mountains 022164,14.91,2003,-72.78167,75.30389
Frontier Mountain 03086,14.96,2003,-72.95669,160.47436
Frontier Mountain 03003,15.3,2003,-72.95275,160.49733
Ramlat as Sahmah 215,15.32,2003,20.56278,55.88898
Grove Mountains 022157,15.36,2003,-72.77889,75.31361
Grove Mountains 022224,15.45,2003,-72.77833,75.32083
Frontier Mountain 03042,15.47,2003,-72.95136,160.51608
Grove Mountains 022194,15.57,2003,-72.78139,75.30556
Dhofar 1487,15.7,2003,19.16593,54.67237
Grove Mountains 022207,15.83,2003,-72.78083,75.30222
Dhofar 955,16,2003,19.055,54.75333
Grove Mountains 022203,16.21,2003,-72.78083,75.30222
Grove Mountains 022453,16.27,2003,-72.77333,75.32861
Grove Mountains 020226,16.5,2003,-72.99167,75.22222
Grove Mountains 022454,16.77,2003,-72.77333,75.32861
Grove Mountains 021481,17.2,2003,-72.93528,75.32417
Grove Mountains 022149,17.21,2003,-72.77889,75.31361
Grove Mountains 020230,17.3,2003,-72.9833,75.2142
Grove Mountains 021501,17.37,2003,-72.94444,75.29861
Grove Mountains 022201,17.37,2003,-72.78083,75.30222
Frontier Mountain 03017,17.39,2003,-72.95272,160.48664
Grove Mountains 021502,17.41,2003,-72.95167,75.27361
LaPaz Icefield 031372,17.61,2003,-86.36667,-70
Ramlat as Sahmah 006,17.95,2003,20.05425,56.3088
Dhofar 930,18,2003,19.39,54.55833
Grove Mountains 022451,18.53,2003,-72.77306,75.33944
Jiddat al Harasis 082,18.59,2003,19.5656,55.69723
Grove Mountains 021550,18.63,2003,-72.93472,75.32028
Grove Mountains 022229,18.68,2003,-72.77833,75.32083
Grove Mountains 022409,18.82,2003,-72.775,75.347778
Dhofar 912,19,2003,18.97833,54.40833
Grove Mountains 022192,19.03,2003,-72.78139,75.30556
Grove Mountains 021776,19.63,2003,-72.774167,75.325556
Grove Mountains 022153,19.66,2003,-72.77889,75.31361
Grove Mountains 022154,19.87,2003,-72.77889,75.31361
Jiddat al Harasis 104,19.91,2003,19.91392,56.99992
Grove Mountains 020078,20,2003,-73.01389,75.27083
Grove Mountains 020573,20.23,2003,-72.984167,75.246944
Grove Mountains 022146,20.67,2003,-72.77889,75.31361
Lucerne Valley 025,21,2003,34.51087,-116.93545
Grove Mountains 021680,21.01,2003,-72.77722,75.34083
Grove Mountains 022155,21.02,2003,-72.77889,75.31361
Grove Mountains 022147,21.15,2003,-72.77889,75.31361
Grove Mountains 020060,21.2,2003,-72.99306,75.2
Jiddat al Harasis 361,21.2,2003,19.29038,55.56208
Grove Mountains 022452,21.25,2003,-72.77333,75.32861
Grove Mountains 020566,21.3,2003,-72.983333,75.251111
Grove Mountains 022133,21.37,2003,-72.77889,75.31361
Grove Mountains 023311,21.43,2003,-72.889444,75.910556
Frontier Mountain 03053,21.54,2003,-72.95281,160.46431
Dhofar 961,21.6,2003,19.39833,54.56333
Grove Mountains 020700,21.69,2003,-72.983889,75.245556
Dhofar 950,21.7,2003,19.325,54.78167
LaPaz Icefield 03780,21.81,2003,-86.36667,-70
Grove Mountains 021724,22.02,2003,-72.78972,75.29722
LaPaz Icefield 03782,22.27,2003,-86.36667,-70
Grove Mountains 022206,22.5,2003,-72.78083,75.30222
Grove Mountains 021595,22.53,2003,-72.82444,75.29167
Ramlat as Sahmah 212,22.54,2003,20.59412,55.83592
Grove Mountains 022124,22.75,2003,-72.77889,75.31361
Grove Mountains 020181,23.1,2003,-72.99444,75.26444
Grove Mountains 022142,23.31,2003,-72.77889,75.31361
Jiddat al Harasis 080,23.41,2003,19.58403,55.6798
Grove Mountains 020099,23.5,2003,-72.9975,75.20417
Grove Mountains 021503,23.56,2003,-72.94833,75.26556
Grove Mountains 022132,23.92,2003,-72.77889,75.31361
Grove Mountains 022178,23.94,2003,-72.78167,75.30278
Grove Mountains 024129,24,2003,-72.985,75.256389
Grove Mountains 020238,24,2003,-72.983056,75.229167
Frontier Mountain 03076,24.27,2003,-72.95397,160.48642
Grove Mountains 021570,24.36,2003,-72.93333,75.33528
Grove Mountains 020105,24.4,2003,-72.98083,75.25556
Grove Mountains 021600,24.51,2003,-72.825,75.35639
Grove Mountains 024516,24.7,2003,-73,75.2
Grove Mountains 022131,24.75,2003,-72.77889,75.31361
Grove Mountains 020079,24.8,2003,-73.005,75.27222
Grove Mountains 021788,24.9,2003,-72.77333,75.32222
Grove Mountains 021725,24.99,2003,-72.78972,75.29194
Grove Mountains 020572,25,2003,-72.984167,75.246944
Pampa de Mejillones 008,25,2003,-23.18819,-70.51653
Grove Mountains 021558,25.4,2003,-72.93472,75.32083
Grove Mountains 021723,25.55,2003,-72.79056,75.27694
Dhofar 1489,25.7,2003,19.16168,54.67452
Grove Mountains 022407,25.99,2003,-72.773056,75.350833
Grove Mountains 020220,26,2003,-72.9925,75.20639
Dhofar 920,26,2003,18.91833,54.40833
Grove Mountains 020104,26.1,2003,-72.98139,75.26
Frontier Mountain 03029,26.11,2003,-72.95275,160.49833
Grove Mountains 020277,26.3,2003,-72.98972,75.21833
Dhofar 1037,26.4,2003,19.30088,54.63938
Grove Mountains 022161,26.54,2003,-72.78167,75.30389
Grove Mountains 022141,26.6,2003,-72.77889,75.31361
Grove Mountains 021611,26.72,2003,-72.77528,75.32472
Grove Mountains 021597,26.77,2003,-72.82472,75.29139
Grove Mountains 022450,27.11,2003,-72.77306,75.33917
Grove Mountains 022119,27.2,2003,-72.77889,75.31361
Grove Mountains 021679,27.55,2003,-72.77722,75.33889
Dhofar 1481,27.6,2003,19.16563,54.66998
Grove Mountains 022200,27.79,2003,-72.78083,75.30222
Grove Mountains 021801,28.08,2003,-72.77333,75.33417
Grove Mountains 021593,28.09,2003,-72.85444,75.21083
Frontier Mountain 03030,28.1,2003,-72.95275,160.49856
Johannessen Nunataks 03003,28.5,2003,-72.89494,161.14481
Grove Mountains 020221,28.8,2003,-72.9925,75.20639
Grove Mountains 022408,29.05,2003,-72.77444,75.32778
Grove Mountains 022221,29.09,2003,-72.77833,75.32083
Dhofar 1440,30,2003,18.33833,54.205
Dhofar 1316,30,2003,19.045,54.39333
Dhofar 1295,30,2003,19.125,54.71833
Grove Mountains 022199,30.08,2003,-72.78083,75.30222
Grove Mountains 022129,30.24,2003,-72.77889,75.31361
Grove Mountains 022130,30.54,2003,-72.77889,75.31361
Grove Mountains 021514,30.82,2003,-72.93472,75.32028
Grove Mountains 021474,30.9,2003,-72.94583,75.26667
Grove Mountains 022128,31.14,2003,-72.77889,75.31361
Grove Mountains 020210,31.2,2003,-72.9925,75.20639
Grove Mountains 021587,31.33,2003,-72.96389,75.22528
Sayh al Uhaymir 125,31.7,2003,21.00667,57.32167
Grove Mountains 022145,31.8,2003,-72.77889,75.31361
Grove Mountains 021548,31.81,2003,-72.96278,75.24611
Ramlat as Sahmah 223,31.89,2003,20.54183,56.07002
Grove Mountains 022449,31.93,2003,-72.77306,75.33917
Grove Mountains 022117,32.28,2003,-72.77917,75.31056
Lunar Dry Lake,32.5,2003,38.39918,-115.9967
Grove Mountains 021678,32.65,2003,-72.77722,75.33778
Grove Mountains 021722,33.21,2003,-72.79056,75.28278
Grove Mountains 022113,33.49,2003,-72.77917,75.31056
Johannessen Nunataks 03004,34.1,2003,-72.89917,161.13119
Grove Mountains 022177,34.47,2003,-72.78167,75.30278
Grove Mountains 021789,35.11,2003,-72.77444,75.33333
Grove Mountains 021651,35.15,2003,-72.77639,75.34778
Dhofar 960,35.4,2003,19.39667,54.55833
Grove Mountains 022140,36.35,2003,-72.77889,75.31361
Grove Mountains 020119,36.4,2003,-72.97889,75.26472
Grove Mountains 022176,36.6,2003,-72.78167,75.30278
Grove Mountains 022285,37.06,2003,-72.77972,75.29278
Grove Mountains 021677,37.9,2003,-72.77778,75.3325
Grove Mountains 022289,38.14,2003,-72.77972,75.29278
Sayh al Uhaymir 183,38.5,2003,20.1762,56.51983
Grove Mountains 022127,39.15,2003,-72.77889,75.31361
Ramlat as Sahmah 003,39.81,2003,20.26362,56.46405
Grove Mountains 022031,39.86,2003,-72.7825,75.30056
Johannessen Nunataks 03006,40.1,2003,-72.89953,161.12878
Grove Mountains 024517,40.5,2003,-73,75.2
Grove Mountains 022775,40.56,2003,-72.775,75.32917
Grove Mountains 022139,40.9,2003,-72.77889,75.31361
Miller Butte 03001,41.3,2003,-72.70225,160.33747
Stewart Valley 010,41.7,2003,36.18472,-116.14342
Grove Mountains 021795,41.78,2003,-72.77389,75.32389
Grove Mountains 022190,42.08,2003,-72.78139,75.30556
Frontier Mountain 03081,42.9,2003,-72.98886,160.40603
Grove Mountains 022282,43.3,2003,-72.77833,75.31389
Grove Mountains 021495,43.7,2003,-72.94667,75.30583
Grove Mountains 021582,44.22,2003,-72.96306,75.22444
Grove Mountains 022175,44.46,2003,-72.78167,75.30278
Grove Mountains 021794,44.5,2003,-72.77361,75.32306
Grove Mountains 020225,44.6,2003,-72.99167,75.22222
Grove Mountains 022122,45.92,2003,-72.77889,75.31361
Grove Mountains 022118,46.03,2003,-72.77917,75.31056
Grove Mountains 021804,46.13,2003,-72.775,75.32944
Grove Mountains 022228,46.45,2003,-72.77833,75.32083
Grove Mountains 022125,47.14,2003,-72.77889,75.31361
Grove Mountains 021573,47.17,2003,-72.94333,75.27167
Grove Mountains 021614,47.32,2003,-72.77333,75.33222
Grove Mountains 022045,47.76,2003,-72.77861,75.31528
Grove Mountains 022126,47.98,2003,-72.77889,75.31361
Ramlat as Sahmah 221,48.29,2003,20.53187,56.04902
Sayh al Uhaymir 208,48.65,2003,20.29502,56.50755
Dhofar 925,49,2003,19.39667,54.56333
Stewart Valley 011,49.6,2003,36.21017,-116.16825
Grove Mountains 021793,49.78,2003,-72.77361,75.32278
Grove Mountains 021799,49.78,2003,-72.77333,75.33361
Grove Mountains 021610,49.85,2003,-72.82444,75.29167
Grove Mountains 020571,50.07,2003,-72.98417,75.24694
Ramlat as Sahmah 208,50.13,2003,20.58568,56.0476
Johannessen Nunataks 03002,50.2,2003,-72.89486,161.14558
Grove Mountains 021676,51.6,2003,-72.77778,75.33222
Grove Mountains 020129,51.7,2003,-72.98222,75.26583
Rock Springs,52.7,2003,41.65,-109.025
Jiddat al Harasis 356,53.3,2003,19.35645,55.52983
Grove Mountains 023769,53.35,2003,-72.98444,75.25
Dhofar 1438,54,2003,19.16667,54.67333
Grove Mountains 021518,54.14,2003,-72.93639,75.31417
Grove Mountains 021581,54.2,2003,-72.965,75.22028
Coyote Dry Lake 221,54.31,2003,35.05717,-116.7205
Grove Mountains 021796,55.32,2003,-72.77389,75.32417
Jiddat al Harasis 360,55.5,2003,19.3723,55.56297
Grove Mountains 020174,56.05,2003,-72.78167,75.30278
Grove Mountains 022174,56.05,2003,-72.78167,75.30278
Grove Mountains 021489,56.2,2003,-72.93556,75.34639
Grove Mountains 021675,56.25,2003,-72.77806,75.33472
Grove Mountains 020043,56.9,2003,-72.99444,75.20778
Grove Mountains 021572,56.95,2003,-72.93833,75.28972
Grove Mountains 022172,56.95,2003,-72.78167,75.30278
Grove Mountains 021499,57.1,2003,-72.94306,75.29667
Dhofar 1480,57.7,2003,19.16612,54.67243
Grove Mountains 021652,57.89,2003,-72.77444,75.33417
Jiddat al Harasis 391,57.9,2003,19.27863,55.77312
Dhofar 1221,58,2003,18.23083,54.09
Grove Mountains 021477,58.5,2003,-72.94167,75.29194
Grove Mountains 021806,58.6,2003,-72.77472,75.33083
Ramlat as Sahmah 210,58.95,2003,20.57698,55.9477
Sayh al Uhaymir 468,59.8,2003,20.99782,57.29495
Dhofar 919,60,2003,18.66667,54.16
Grove Mountains 021485,60.5,2003,-72.93472,75.31667
Jiddat al Harasis 374,60.6,2003,19.30267,55.70372
Hualapai Wash 020,60.9,2003,35.83833,-114.16617
Frontier Mountain 03057,61,2003,-72.95275,160.45725
Grove Mountains 021515,61.32,2003,-72.94917,75.25861
Dhofar 1036,61.5,2003,19.33615,54.7916
LaPaz Icefield 03719,62.02,2003,-86.36667,-70
Grove Mountains 022448,62.35,2003,-72.77306,75.33917
Ramlat as Sahmah 222,62.7,2003,20.53213,56.04965
Grove Mountains 022402,63.22,2003,-72.775,75.3225
Jiddat al Harasis 349,64.3,2003,19.29798,55.74993
Pampa de Mejillones 006,67,2003,-23.21292,-70.45458
Jiddat al Harasis 350,67.3,2003,19.33897,55.5447
Grove Mountains 021589,67.42,2003,-72.96583,75.23
Dhofar 1033,67.8,2003,18.73963,54.26533
Grove Mountains 022173,68.33,2003,-72.78167,75.30278
Grove Mountains 020276,68.7,2003,-72.989722,75.2175
Grove Mountains 022138,69.47,2003,-72.77889,75.31361
Shişr 032,69.52,2003,18.041,53.69267
Grove Mountains 022116,69.62,2003,-72.77917,75.31056
Grove Mountains 021787,70.11,2003,-72.775,75.34167
Grove Mountains 022171,73,2003,-72.78167,75.30278
Dhofar 914,76,2003,18.91333,54.41667
Grove Mountains 020200,78.3,2003,-72.9925,75.20639
Ramlat as Sahmah 229,78.52,2003,20.59763,55.8682
Sayh al Uhaymir 279,79.56,2003,21.04455,57.2735
Grove Mountains 022115,79.63,2003,-72.77917,75.31056
Grove Mountains 022170,79.97,2003,-72.78167,75.30278
Grove Mountains 022447,81.16,2003,-72.77306,75.33917
Grove Mountains 021486,82.1,2003,-72.93472,75.31583
Grove Mountains 023150,82.16,2003,-72.793611,75.282222
Miller Butte 03002,82.7,2003,-72.69358,160.26831
Grove Mountains 021674,83.65,2003,-72.77806,75.33722
Grove Mountains 023151,84.73,2003,-72.775,75.338889
Dhofar 1294,86,2003,19.39833,54.53
Dhofar 1007,87.77,2003,18.5453,54.02017
Dhofar 913,88,2003,18.695,54.25
Shişr 044,88.48,2003,18.15317,53.84195
Grove Mountains 021668,88.53,2003,-72.77861,75.33
Grove Mountains 021792,88.64,2003,-72.77361,75.3225
Grove Mountains 021516,88.91,2003,-72.93472,75.32028
Dhofar 1084,90,2003,18.7221,54.46077
Tanezrouft 085,90.4,2003,25.21283,0.03898
Grove Mountains 021505,91.3,2003,-72.94861,75.26361
Sayh al Uhaymir 129,92,2003,21.09,56.915
Grove Mountains 020250,92.3,2003,-72.983056,75.229167
LaPaz Icefield 03632,92.57,2003,-86.36667,-70
Dhofar 1222,93,2003,18.20417,54.05667
Grove Mountains 022169,93.07,2003,-72.78167,75.30278
Grove Mountains 022163,94.29,2003,-72.78167,75.30389
Grove Mountains 021517,96.36,2003,-72.93611,75.31361
Grove Mountains 022036,96.54,2003,-72.78194,75.30194
Grove Mountains 022041,96.74,2003,-72.77861,75.31528
Grove Mountains 022446,97.22,2003,-72.77306,75.33917
Sayh al Uhaymir 210,97.27,2003,20.03577,57.22038
Sayh al Uhaymir 404,97.27,2003,20.03577,57.22038
Sayh al Uhaymir 273,97.45,2003,20.79028,57.19408
Ramlat as Sahmah 001,97.53,2003,20.2023,56.36668
Sacramento Wash 001,98.9,2003,34.75637,-114.23435
Northwest Africa 2017,99.2,2003,31.7,-3.3
Jiddat al Harasis 366,99.5,2003,19.65625,56.0561
Grove Mountains 021797,99.66,2003,-72.77389,75.32444
Ramlat as Sahmah 209,100.47,2003,20.58408,55.85287
Grove Mountains 022219,100.95,2003,-72.77833,75.32083
Grove Mountains 022025,101.39,2003,-72.78361,75.29639
Grove Mountains 021791,102.02,2003,-72.77361,75.32222
Grove Mountains 022023,102.91,2003,-72.78306,75.30278
Grove Mountains 022123,103.12,2003,-72.77889,75.31361
Grove Mountains 021478,104.5,2003,-72.935,75.325
Jiddat al Harasis 362,104.5,2003,19.34395,55.74462
Grove Mountains 021576,105.88,2003,-72.96389,75.21611
Grove Mountains 022035,107.26,2003,-72.78194,75.30194
Grove Mountains 022121,107.56,2003,-72.77889,75.31361
Grove Mountains 021488,108.2,2003,-72.95944,75.31028
Grove Mountains 021594,108.9,2003,-72.82722,75.28083
Johannessen Nunataks 03005,112.4,2003,-72.89953,161.12953
Grove Mountains 021571,112.54,2003,-72.93417,75.32583
Jiddat al Harasis 375,113.4,2003,19.30267,55.70097
Grove Mountains 022445,115.76,2003,-72.77306,75.33917
Grove Mountains 021803,115.9,2003,-72.77417,75.33889
Grove Mountains 022030,119.14,2003,-72.7825,75.30028
Miller Range 03369,119.96,2003,-83.25,157
Castenaso,120,2003,44.495,11.35556
Johannessen Nunataks 03015,121.2,2003,-72.85325,161.02511
Ramlat as Sahmah 233,121.69,2003,20.5501,55.92748
Grove Mountains 020098,122.7,2003,-72.99444,75.20444
Grove Mountains 020116,123.6,2003,-72.97917,75.26556
Dhofar 1016,125.21,2003,18.55942,54.04513
Grove Mountains 022222,125.96,2003,-72.77833,75.32083
Johannessen Nunataks 03001,127.7,2003,-72.89689,161.13747
Dhofar 1479,132,2003,18.2025,54.05167
Dhofar 918,134,2003,19.26,54.48833
Tanezrouft 086,136,2003,25.29038,0.05622
Grove Mountains 021714,136.81,2003,-72.79,75.29722
Grove Mountains 022162,140.96,2003,-72.78167,75.30389
Ramlat as Sahmah 114,142.4,2003,20.56848,56.10217
Ramlat as Sahmah 211,143.03,2003,20.58587,55.87252
Grove Mountains 021512,143.4,2003,-72.935,75.31861
Dhofar 921,144,2003,18.625,54.43
Jiddat al Harasis 380,144.5,2003,19.3034,55.70585
Black Rock 001,152,2003,40.86717,-119.18352
Ramlat as Sahmah 230,154.49,2003,20.55575,55.92125
Warm Springs Wilderness,156.9,2003,34.78698,-114.25052
Jiddat al Harasis 385,161.6,2003,19.36147,55.89948
Pampa de Mejillones 002,162,2003,-23.21406,-70.44756
Johannessen Nunataks 03013,162.4,2003,-72.9,161.00194
LaPaz Icefield 03631,164.9,2003,-86.36667,-70
Hoima,167.7,2003,1.345,31.47278
Grove Mountains 022027,169.65,2003,-72.78306,75.29833
Grove Mountains 022114,171.43,2003,-72.77917,75.31056
Grove Mountains 020069,171.5,2003,-72.99556,75.20778
Johannessen Nunataks 03012,172.5,2003,-72.89642,161.08053
Dhofar 1191,174,2003,19.34,54.74667
Grove Mountains 021802,175,2003,-72.77333,75.33444
Sayh al Uhaymir 257,175.12,2003,20.60505,57.32175
LaPaz Icefield 03630,175.67,2003,-86.36667,-70
Grove Mountains 021805,179.05,2003,-72.77472,75.33083
Plancy-l'Abbaye,180,2003,48.66667,-4.05
Sayh al Uhaymir 217,181.26,2003,20.43342,56.58717
Sayh al Uhaymir 403,182.4,2003,20.52808,56.6753
Dhofar 1028,183.1,2003,18.65695,54.23873
Grove Mountains 021475,183.7,2003,-72.94306,75.275
Ramlat as Sahmah 217,184.6,2003,20.45792,55.90177
Grove Mountains 021509,186.2,2003,-72.95889,75.28
Jiddat al Harasis 363,186.5,2003,19.56372,56.05173
Tungsten Mountain 011,186.52,2003,39.683333,-117.616667
Grove Mountains 021673,187.38,2003,-72.77806,75.33417
Coyote Dry Lake 176,187.55,2003,35.05452,-116.73005
Sayh al Uhaymir 215,188.38,2003,20.42422,56.56185
Boumdeid (2003),190,2003,17.71067,-11.3715
Dhofar 1013,194.05,2003,18.5552,54.01572
Dhofar 1085,197,2003,19.3281,54.77718
Dhofar 1446,198.9,2003,19.4514,54.6524
Grove Mountains 021482,199.9,2003,-72.93972,75.30139
Grove Mountains 024060,200.2,2003,-72.981944,75.246389
Ramlat as Sahmah 002,200.51,2003,20.24332,56.45165
Ramlat as Sahmah 207,202.01,2003,20.6322,56.08783
Ramlat as Sahmah 231,202.53,2003,20.55407,55.92178
Grove Mountains 022032,204.8,2003,-72.7825,75.30167
La Yesera 001,205,2003,-23.2705,-70.483
Markovka (b),207,2003,52.42405,79.68128
Grove Mountains 022043,208.7,2003,-72.77861,75.31528
Grove Mountains 020059,209,2003,-72.99417,75.20528
Hammadah al Hamra 330,209,2003,28.46847,12.89732
Tanezrouft 081,213,2003,25.24032,0.19848
Tanezrouft 077,217,2003,24.62112,-0.53962
Grove Mountains 022042,218.1,2003,-72.77861,75.31528
Jiddat al Harasis 392,220.8,2003,19.29157,55.78428
Pampa de Mejillones 005,222,2003,-23.22139,-70.46394
Grove Mountains 022022,228.6,2003,-72.78278,75.3025
Ramlat as Sahmah 224,231.66,2003,20.54508,56.07122
Pampa de Mejillones 009,238,2003,-23.27031,-70.45822
Ramlat as Sahmah 214,240.31,2003,20.57972,55.87563
Grove Mountains 021492,241.2,2003,-72.96694,75.27333
Dhofar 995,243.2,2003,19.1402,54.68142
Grove Mountains 022028,244.9,2003,-72.7825,75.30028
Dhofar 908,245,2003,19.33167,54.78333
Grove Mountains 022029,245.5,2003,-72.7825,75.30028
Ramlat as Sahmah 220,247.64,2003,20.47493,55.80425
Ramlat as Sahmah 206,251.03,2003,20.6205,56.14523
Tanezrouft 083,265,2003,24.64805,-0.51437
Grove Mountains 021672,265.2,2003,-72.77861,75.32972
Dhofar 1441,267.8,2003,18.436,54.48383
Grove Mountains 021508,278.2,2003,-72.94639,75.28333
Grove Mountains 021712,285.3,2003,-72.79028,75.295
Jay Bird Springs,292,2003,32.133333,-82.983333
Jiddat al Harasis 379,297.7,2003,19.28438,55.70357
Superior Valley 020,307.75,2003,35.23858,-117.02628
Dhofar 1400,315.5,2003,19.195,54.59593
Tanezrouft 087,320,2003,25.7561,0.26792
Pampa de Mejillones 003,321,2003,-23.26331,-70.45458
Dhofar 1437,324,2003,18.92667,54.56667
Dhofar 1009,334.23,2003,18.5539,54.01315
Grove Mountains 021493,342.5,2003,-72.93611,75.30889
Grove Mountains 022034,345,2003,-72.78194,75.3025
Wood Lake,350,2003,45,-79.06667
Ramlat as Sahmah 232,350.3,2003,20.55215,55.92297
Frontier Mountain 03077,352.2,2003,-72.95281,160.44414
Shişr 035,355.06,2003,18.42957,54.04127
Grove Mountains 022120,363,2003,-72.77889,75.31361
Johannessen Nunataks 03008,365.3,2003,-72.89964,161.12836
Grove Mountains 022112,365.6,2003,-72.77917,75.31056
Sayh al Uhaymir 469,365.6,2003,20.9964,57.28787
Jiddat al Harasis 353,366.2,2003,19.36365,55.6346
Tanezrouft 084,369,2003,24.7561,-0.43458
Grove Mountains 021604,371.1,2003,-72.94167,75.2775
Jiddat al Harasis 377,373.5,2003,19.31043,55.71093
Jiddat al Harasis 383,374.8,2003,19.28232,55.78092
Stewart Valley 009,375,2003,36.17557,-116.159
Jiddat al Harasis 372,380.9,2003,19.35872,55.71072
Grove Mountains 022403,386.3,2003,-72.775,75.340833
Shişr 042,393.86,2003,18.57452,53.8161
Dhofar 860,394,2003,19.3,54.66833
Grove Mountains 022033,398.7,2003,-72.78222,75.30222
Johannessen Nunataks 03009,400,2003,-72.89989,161.129
Al Huqf 012,402.75,2003,19.80252,57.32137
Al Huqf 051,402.75,2003,19.80252,57.32137
Grove Mountains 022024,405.9,2003,-72.78361,75.29944
Grove Mountains 021669,406.1,2003,-72.77833,75.33028
Johannessen Nunataks 03011,407.3,2003,-72.89656,161.08053
Hiroshima,414,2003,34.45,132.38333
Ramlat as Sahmah 228,417.35,2003,20.56022,55.97262
Dhofar 1035,420.1,2003,18.69942,54.2651
Jiddat al Harasis 351,437.3,2003,19.36202,55.61702
Dhofar 1445,442,2003,19.43697,54.70665
Grove Mountains 021710,442.6,2003,-72.79028,75.29333
Miller Range 03356,443.5,2003,-83.25,157
